Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000140	Decap_MF599468.1	n0	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00032	Decap_MF599468_1_Decap_MF599468.1_00068, Decap_MF599468_1_Decap_MF599468.1_00069, Decap_MF599468_1_Decap_MF599468.1_00109, Decap_MF599468_1_Decap_MF599468.1_00110, Decap_MF599468_1_Decap_MF599468.1_00111, Decap_MF599468_1_Decap_MF599468.1_00136, Decap_MF599468_1_Decap_MF599468.1_00137, Decap_MF599468_1_Decap_MF599468.1_00138
OG0000140	Decap_MF599468.1	n1	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00068, Decap_MF599468_1_Decap_MF599468.1_00069	Decap_MF599468_1_Decap_MF599468.1_00109, Decap_MF599468_1_Decap_MF599468.1_00110, Decap_MF599468_1_Decap_MF599468.1_00111, Decap_MF599468_1_Decap_MF599468.1_00136, Decap_MF599468_1_Decap_MF599468.1_00137, Decap_MF599468_1_Decap_MF599468.1_00138
OG0000140	Decap_MF599468.1	n2	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00068	Decap_MF599468_1_Decap_MF599468.1_00069
OG0000140	Decap_MF599468.1	n3	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00109, Decap_MF599468_1_Decap_MF599468.1_00110, Decap_MF599468_1_Decap_MF599468.1_00111	Decap_MF599468_1_Decap_MF599468.1_00136, Decap_MF599468_1_Decap_MF599468.1_00137, Decap_MF599468_1_Decap_MF599468.1_00138
OG0000140	Decap_MF599468.1	n4	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00109, Decap_MF599468_1_Decap_MF599468.1_00110	Decap_MF599468_1_Decap_MF599468.1_00111
OG0000140	Decap_MF599468.1	n5	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00109	Decap_MF599468_1_Decap_MF599468.1_00110
OG0000140	Decap_MF599468.1	n6	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00136	Decap_MF599468_1_Decap_MF599468.1_00137, Decap_MF599468_1_Decap_MF599468.1_00138
OG0000140	Decap_MF599468.1	n7	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00137	Decap_MF599468_1_Decap_MF599468.1_00138
OG0000141	N29	n1	1.0	Non-Terminal	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00066, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00046, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00071, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00067	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00122, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00104, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00015, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00123
OG0000142	N29	n0	1.0	Non-Terminal	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00014, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00014, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00136, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00121	MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00135, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00128, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00007, MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00007, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00128
OG0000142	N29	n4	0.25	Non-Terminal	MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00135	MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00128, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00007, MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00007, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00128
OG0000143	N29	n1	1.0	Non-Terminal	MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00070, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00050, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00067, MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00071	MCV_ML1_SDDV_MT521409_1_MCV_ML1_SDDV_MT521409.1_00009, MCV_ML1_SDDV_NC_027778_1_MCV_ML1_SDDV_NC_027778.1_00130, MCV_ML1_SDDV_MN562489_1_MCV_ML1_SDDV_MN562489.1_00009, MCV_ML1_SDDV_OM037668_1_MCV_ML1_SDDV_OM037668.1_00126
OG0000149	N41	n0	0.5	Non-Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00104, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00169, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00185	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00084, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00092, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00153, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00014, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00027
OG0000149	Chlor_IIV22_HF920633.1	n4	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00092	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00153, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00014, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00027
OG0000149	Chlor_IIV22_HF920633.1	n5	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00153	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00014, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00027
OG0000149	Chlor_IIV22_HF920633.1	n6	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00014	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00027
OG0000153	N41	n0	0.5	Non-Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00153, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00096	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00066, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00114, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00071, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00182, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00162
OG0000153	N41	n3	0.25	Non-Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00114, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00071, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00182	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00162
OG0000155	N43	n2	1.0	Non-Terminal: STRIDE	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00011, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00145	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00180, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00090
OG0000157	Chlor_IIV22_HF920633.1	n1	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00129	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00099, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00019, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00100
OG0000157	Chlor_IIV22_HF920633.1	n2	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00099	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00019, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00100
OG0000157	Chlor_IIV22_HF920633.1	n3	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00019	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00100
OG0000157	Irido_IIV6_AF303741.1	n5	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00099	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00070
OG0000158	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00082	Daphi_LS484712_1_Daphi_LS484712.1_00083, Daphi_LS484712_1_Daphi_LS484712.1_00084, Daphi_LS484712_1_Daphi_LS484712.1_00088, Daphi_LS484712_1_Daphi_LS484712.1_00085, Daphi_LS484712_1_Daphi_LS484712.1_00086, Daphi_LS484712_1_Daphi_LS484712.1_00087
OG0000158	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00083, Daphi_LS484712_1_Daphi_LS484712.1_00084, Daphi_LS484712_1_Daphi_LS484712.1_00088	Daphi_LS484712_1_Daphi_LS484712.1_00085, Daphi_LS484712_1_Daphi_LS484712.1_00086, Daphi_LS484712_1_Daphi_LS484712.1_00087
OG0000158	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00083, Daphi_LS484712_1_Daphi_LS484712.1_00084	Daphi_LS484712_1_Daphi_LS484712.1_00088
OG0000158	Daphi_LS484712.1	n3	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00083	Daphi_LS484712_1_Daphi_LS484712.1_00084
OG0000158	Daphi_LS484712.1	n4	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00085	Daphi_LS484712_1_Daphi_LS484712.1_00086, Daphi_LS484712_1_Daphi_LS484712.1_00087
OG0000158	Daphi_LS484712.1	n5	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00086	Daphi_LS484712_1_Daphi_LS484712.1_00087
OG0000159	Decap_MF599468.1	n0	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00047	Decap_MF599468_1_Decap_MF599468.1_00049, Decap_MF599468_1_Decap_MF599468.1_00158, Decap_MF599468_1_Decap_MF599468.1_00118, Decap_MF599468_1_Decap_MF599468.1_00159, Decap_MF599468_1_Decap_MF599468.1_00119, Decap_MF599468_1_Decap_MF599468.1_00157
OG0000159	Decap_MF599468.1	n1	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00049, Decap_MF599468_1_Decap_MF599468.1_00158, Decap_MF599468_1_Decap_MF599468.1_00118, Decap_MF599468_1_Decap_MF599468.1_00159, Decap_MF599468_1_Decap_MF599468.1_00119	Decap_MF599468_1_Decap_MF599468.1_00157
OG0000159	Decap_MF599468.1	n2	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00049, Decap_MF599468_1_Decap_MF599468.1_00158	Decap_MF599468_1_Decap_MF599468.1_00118, Decap_MF599468_1_Decap_MF599468.1_00159, Decap_MF599468_1_Decap_MF599468.1_00119
OG0000159	Decap_MF599468.1	n3	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00049	Decap_MF599468_1_Decap_MF599468.1_00158
OG0000159	Decap_MF599468.1	n4	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00118, Decap_MF599468_1_Decap_MF599468.1_00159	Decap_MF599468_1_Decap_MF599468.1_00119
OG0000159	Decap_MF599468.1	n5	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00118	Decap_MF599468_1_Decap_MF599468.1_00159
OG0000160	Decap_MF599468.1	n5	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00156	Decap_MF599468_1_Decap_MF599468.1_00066
OG0000161	Lymph_LCD4_MN803438.1	n5	1.0	Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00011	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00096
OG0000162	Rana_SGIV_AY521625.1	n0	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00003	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00078, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00079, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00127, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00080, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00081, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00082
OG0000162	Rana_SGIV_AY521625.1	n1	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00078, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00079, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00127	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00080, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00081, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00082
OG0000162	Rana_SGIV_AY521625.1	n2	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00078, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00079	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00127
OG0000162	Rana_SGIV_AY521625.1	n3	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00078	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00079
OG0000162	Rana_SGIV_AY521625.1	n4	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00080, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00081	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00082
OG0000162	Rana_SGIV_AY521625.1	n5	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00080	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00081
OG0000163	Rana_SGIV_AY521625.1	n0	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00025	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00026, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00029, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00033, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00027, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00030, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00032
OG0000163	Rana_SGIV_AY521625.1	n1	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00026, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00029, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00033, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00027, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00030	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00032
OG0000163	Rana_SGIV_AY521625.1	n2	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00026, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00029, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00033	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00027, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00030
OG0000163	Rana_SGIV_AY521625.1	n3	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00026	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00029, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00033
OG0000163	Rana_SGIV_AY521625.1	n4	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00029	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00033
OG0000163	Rana_SGIV_AY521625.1	n5	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00027	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00030
OG0000164	N42	n2	1.0	Non-Terminal	Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00105, Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00031	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00161, Chlor_AMIV_KF938901_1_Chlor_AMIV_KF938901.1_00006
OG0000167	Irido_IIV6_AF303741.1	n4	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00068	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00067
OG0000175	Irido_IIV6_AF303741.1	n2	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00049, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00078, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00147	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00083
OG0000175	Irido_IIV6_AF303741.1	n3	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00049, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00078	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00147
OG0000175	Irido_IIV6_AF303741.1	n4	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00049	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00078
OG0000176	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00089	Daphi_LS484712_1_Daphi_LS484712.1_00090, Daphi_LS484712_1_Daphi_LS484712.1_00225, Daphi_LS484712_1_Daphi_LS484712.1_00268, Daphi_LS484712_1_Daphi_LS484712.1_00269, Daphi_LS484712_1_Daphi_LS484712.1_00270
OG0000176	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00090	Daphi_LS484712_1_Daphi_LS484712.1_00225, Daphi_LS484712_1_Daphi_LS484712.1_00268, Daphi_LS484712_1_Daphi_LS484712.1_00269, Daphi_LS484712_1_Daphi_LS484712.1_00270
OG0000176	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00225	Daphi_LS484712_1_Daphi_LS484712.1_00268, Daphi_LS484712_1_Daphi_LS484712.1_00269, Daphi_LS484712_1_Daphi_LS484712.1_00270
OG0000176	Daphi_LS484712.1	n3	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00268, Daphi_LS484712_1_Daphi_LS484712.1_00269	Daphi_LS484712_1_Daphi_LS484712.1_00270
OG0000176	Daphi_LS484712.1	n4	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00268	Daphi_LS484712_1_Daphi_LS484712.1_00269
OG0000177	Decap_MF599468.1	n4	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00089	Decap_MF599468_1_Decap_MF599468.1_00108
OG0000180	N38	n0	1.0	Non-Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00047, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00008	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00067, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00057, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00038, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00059
OG0000180	N38	n2	1.0	Non-Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00067, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00057	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00038, Lymph_LDV1_L63545_1_Lymph_LDV1_L63545.1_00059
OG0000189	Decap_MF599468.1	n1	1.0	Terminal	Decap_MF599468_1_Decap_MF599468.1_00052	Decap_MF599468_1_Decap_MF599468.1_00061
OG0000192	Chlor_IIV22_HF920633.1	n3	1.0	Terminal	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00020	Chlor_IIV22_HF920633_1_Chlor_IIV22_HF920633.1_00021
OG0000206	Irido_IIV31_HF920637.1	n2	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00133, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00142	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00136
OG0000206	Irido_IIV31_HF920637.1	n3	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00133	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00142
OG0000207	N43	n0	1.0	Non-Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00122, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00141, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00142	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00062, Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00001
OG0000207	Irido_IIV6_AF303741.1	n2	1.0	Terminal	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00141	Irido_IIV6_AF303741_1_Irido_IIV6_AF303741.1_00142
OG0000213	Rana_SGIV_AY521625.1	n0	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00076	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00106, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00107, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00108, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00109
OG0000213	Rana_SGIV_AY521625.1	n1	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00106, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00107, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00108	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00109
OG0000213	Rana_SGIV_AY521625.1	n2	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00106, Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00107	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00108
OG0000213	Rana_SGIV_AY521625.1	n3	1.0	Terminal	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00106	Rana_SGIV_AY521625_1_Rana_SGIV_AY521625.1_00107
OG0000229	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00154	Daphi_LS484712_1_Daphi_LS484712.1_00156, Daphi_LS484712_1_Daphi_LS484712.1_00161, Daphi_LS484712_1_Daphi_LS484712.1_00158
OG0000229	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00156, Daphi_LS484712_1_Daphi_LS484712.1_00161	Daphi_LS484712_1_Daphi_LS484712.1_00158
OG0000229	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00156	Daphi_LS484712_1_Daphi_LS484712.1_00161
OG0000230	Daphi_LS484712.1	n0	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00228	Daphi_LS484712_1_Daphi_LS484712.1_00230, Daphi_LS484712_1_Daphi_LS484712.1_00232, Daphi_LS484712_1_Daphi_LS484712.1_00249
OG0000230	Daphi_LS484712.1	n1	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00230	Daphi_LS484712_1_Daphi_LS484712.1_00232, Daphi_LS484712_1_Daphi_LS484712.1_00249
OG0000230	Daphi_LS484712.1	n2	1.0	Terminal	Daphi_LS484712_1_Daphi_LS484712.1_00232	Daphi_LS484712_1_Daphi_LS484712.1_00249
OG0000232	Irido_IIV31_HF920637.1	n1	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00083	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00008, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00200
OG0000232	Irido_IIV31_HF920637.1	n2	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00008	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00200
OG0000233	Irido_IIV31_HF920637.1	n1	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00177	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00065, Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00115
OG0000233	Irido_IIV31_HF920637.1	n2	1.0	Terminal	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00065	Irido_IIV31_HF920637_1_Irido_IIV31_HF920637.1_00115
OG0000236	Lymph_LCD4_MN803438.1	n1	1.0	Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00064	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00053, Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00103
OG0000236	Lymph_LCD4_MN803438.1	n2	1.0	Terminal	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00053	Lymph_LCD4_MN803438_1_Lymph_LCD4_MN803438.1_00103
